"Ignorar ciertas cosas es una parte de la sabiduría"|2,5|George Colman, dramaturgo inglés
"Nadie comprenderá jamás los motivos de otro"|1,5|David Herbert Lawrence, escritor inglés
"Suelen ser muy odiados los buenos y generosos"|4,7|Giacomo Leopardi, poeta y erudito italiano
"El primer capital del hombre es el hombre mismo"|2,6|Adam Smith, economista y filósofo escocés
"Nada le duele más, al que tiene a su honor por su más" (Primera parte)|1,5|Bernardo Simmons
"preciado bien, que ser víctima de la maledicencia" (Conclusión)|2,6|Bernardo Simmons
"En la prosperidad los hombres piden muy poco a Dios"|2,6|Iván Panin, político y hombre de estado ruso
"La cólera se pasa cuando se retarda su efecto"|4,7|Ovidio, poeta romano
"Más vale ignorar del todo que conocer a medias"|1,5|Publilio Siro, poeta romano
"La frugalidad es casi la madre de la buena salud"|2,5|Máximo Valerio, escritor romano
"La política debe aprender a perdonar y a olvidar"|3,6|Franz Von Papen, político y diplomático alemán
"El sufrimiento es una desgracia visto por un lado," (Primera parte)|1,5|Samuel Smiles, escritor y sociólogo británico
"pero es también una disciplina, visto por otro lado" (Conclusión)|2,7|Samuel Smiles, escritor y sociólogo británico
"Reconocer su pobreza no deshonra a un hombre"|3,5|Tucídides, historiador y militar ateniense
"Estabilidad no es un sinónimo de inmovilidad"|3,6|Príncipe de Metternich, político y diplomático austríaco
"No siempre la fortuna favorece a los más dignos"|1,6|Marco Manilio, poeta latino
"El dinero no sería malo si todos tuvieran dinero"|2,5|Proverbio holandés
"No es realmente fácil ser algo, excepto ser vulgar"|3,6|George Bernard Shaw, escritor irlandés
"La conciencia es una voz suavísima dentro nuestro," (Primera parte)|1,4|James Thomson, poeta y dramaturgo escocés
"lugar en el que la acústica es muy deficiente" (Conclusión)|2,5|James Thomson, poeta y dramaturgo escocés
"Ser una mujer y callarse, son cosas imposibles"|3,5|Tirso de Molina, escritor español
"Partir es ganar un proceso contra la costumbre"|2,7|Paul Morand, escritor francés
"Es preciso tener siempre ánimo para huir del mal"|1,5|Niccoló Machiavelli, diplomático y escritor italiano
"El peligro nos ayuda muchas veces a salvar la vida"|3,6|Marco Fabio Quintiliano, profesor de retórica romano
"Ligera es la pesadumbre que puede admitir consejo"|2,6|Séneca, filósofo y escritor latino.
"Entre los muchos descubrimientos de la mente" (Primera parte)|1,5|George C. Lichtenberg, escritor satírico alemán
"está el arte de juzgar un libro sin haberlo leído" (Conclusión)|2,5|George C. Lichtenberg, escritor satírico alemán
"Más triste que la muerte es la manera de morir"|2,6|Marco Valerio Marcial, poeta hispano-romano
"Bien acierta quien sospecha que siempre yerra"|3,6|Francisco de Quevedo y Villegas, escritor español
"En amor, el no amar es un medio seguro para ser amado"|1,6|Francisco de La Rochefoucauld, autor y moralista francés
"La obediencia no debe observarse por miedo servil"|2,5|San Gregorio Magno, papa y escritor romano
"El mal no está en la estrella, está en el hombre."|3,6|Eulogio F. Sanz, político, periodista y escritor español.
"El vicio puede ser definido diciendo que es un" (Primera parte)|1,5|Juan Bautista Say, economista y catedrático francés.
"sacrificio del porvenir en aras del presente" (Conclusión)|2,5|Juan Bautista Say, economista y catedrático francés
"Honroso es para el hombre no incurrir en maldad"|3,6|Jack Denton Scott, escritor estadounidense
"No insultes al caimán hasta haber cruzado el río"|4,7|Proverbio haitiano
"Ser amado y traicionar, es el más vil de los delitos"|1,5|Pablo Mantegazza, antropólogo y escritor italiano
"Los ausentes cometen siempre el error de regresar"|3,6|Martín de Roa, anticuario español
"La ambición es el último refugio del fracaso"|2,6|Rivarol, escritor francés
"Lo que se ve con frecuencia no maravilla… Lo que" (Primera parte)|1,5|Blas Pascal, matemático, filósofo y teólogo francés
"nunca se vio, cuando ocurre, se tiene por prodigio" (Conclusión)|2,5|Blas Pascal, matemático, filósofo y teólogo francés
"Me gustaría vivir hasta que la vida me interese"|3,6|Victoria Ocampo, escritora y editora argentina
"El orgullo es la base de todos los grandes errores"|4,7|Juan Ruskin, escritor y reformista inglés
"La amistad es generosa, pero el amor suele ser avaro"|1,5|Juan Jacobo Rousseau, filósofo francés
"Sus hechos son los que hacen viejo a un hombre"|3,7|Ovidio, poeta romano
"Quien encuentra un amigo, encuentra un tesoro"|2,6|Zenón de Elea, matemático y filósofo italiano
"La mentira es un vicio cuando con ella se causa un" (Primera parte)|1,5|Voltaire, escritor y filósofo francés
"mal, pero es una gran virtud cuando causa un bien" (Conclusión)|2,6|Voltaire, escritor y filósofo francés
"De los tiempos, el que corre más ligero es el alegre"|2,6|Virgilio, poeta romano
"En amor, la bondad cría ingratos; la dulzura, tiranos"|3,6|Mme. de Riccoboni, novelista francesa
"Las únicas muelas que duelen son las propias"|1,6|Tito Alejandro Mora
"No hay recompensa para ciertos sufrimientos"|2,5|Maurice Maeterlinck, autor belga
"Es mucho más fácil perder algo que abandonarlo"|3,6|George Lyttelton, político británico
"Quien no goza de buena estrella para protegerse" (Primera parte)|1,6|Pierre Mac Orlan, poeta, periodista y pintor francés
"de los autobuses, hará bien en no cruzar las calles" (Conclusión)|2,6|Pierre Mac Orlan, poeta, periodista y pintor francés
"No son los apellidos los que ilustran a los hombres"|2,5|Niccoló Machiavelli, filósofo y escritor italiano
"Nada escribe aquel cuyos escritos no se leen"|2,7|Marco Valerio Marcial, poeta hispano-romano
"El crédito puede también destruir el capital"|1,6|Andrés Marwell, poeta inglés
"Hay una sola cosa a la que debemos temer: el miedo"|2,6|Miguel E. de Montaigne, escritor francés
"Lícito es cualquier delito para no morir de amor"|3,6|Juan Ruiz de Alarcón, escritor y dramaturgo mexicano
"Las grandes deudas de los pueblos con sus hombres" (Primera parte)|1,6|Romero Robledo, abogado y político español
"esclarecidos, sólo se pagan en oraciones fúnebres" (Conclusión)|2,5|Romero Robledo, abogado y político español
"El poder: la más completa de las servidumbres"|3,7|Georges Clemenceau, político y periodista francés
"Hay que ser pobre para apreciar la dicha de dar"|2,7|George Eliot, novelista y poetisa inglesa
"Sólo los que han recibido educación son libres"|1,6|Epicteto, pensador griego
"Nada le bastará al que no tiene bastante con poco"|2,5|Epicuro, filósofo griego
"Hay una cosa tan inevitable como la muerte: la vida"|3,6|Charles Chaplin, actor, director y escritor británico
"La debilidad del alma es raíz de venganza; Los" (Primera parte)|1,6|Confucio, filósofo chino
"hombres que más se inclinan a ésta, son los más viles" (Conclusión)|2,5|Confucio, filósofo chino
"El vencer sin peligros es triunfar sin gloria"|2,5|Pierre Corneille, dramaturgo francés
"El que no tiene más que dinero es un pobre diablo"|3,5|Arturo Graf, poeta y literato italiano
"Arrepentimiento es sentir piedad por uno mismo"|1,5|Emile Faguet, intelectual francés
"Todo se hace fácil con la práctica, menos madrugar"|2,6|George Ebers, egiptólogo y novelista alemán
"Aquellos, al despedirse, besos y abrazos se dan;" (Primera parte)|1,4|Narciso Díaz de Escovar, polígrafo español
"tú y yo, sólo con los ojos nos decimos mucho más" (Conclusión)|2,6|Narciso Díaz de Escovar, polígrafo español
"Leer un libro enseña más que hablar con su autor"|3,6|René Descartes, filósofo y matemático francés
"El remordimiento es más doloroso que los golpes"|2,5|Demófilo, historiador griego
"El día que pasas sin amar es el más inútil de tu vida"|1,6|Omar Khayyam, matemático y astrónomo persa
"Aunque el orgullo no es virtud, es padre de virtudes"|2,5|John Churton Collins, ensayista y pedagogo inglés
"No encuentres la falla, encuentra el remedio"|3,6|Henry Ford, industrial estadounidense
"Sólo los buenos sentimientos pueden unirnos," (Primera parte)|1,5|Augusto Comte, sociólogo francés
"el interés jamás ha forjado uniones duraderas" (Conclusión)|2,6|Augusto Comte, sociólogo francés
"Se elogia a la virtud, pero nada se hace en su favor"|2,5|Denis Diderot, filósofo francés
"El que sabe leer, sabe ya la más difícil de las artes"|3,7|Charles Duclós, escritor y académico francés
"La revolución vende caro las ventajas que promete"|1,5|Francesco Domenico Guerrazzi, escritor y político italiano.
"Las palabras mueven, los ejemplos arrastran"|2,6|Jules de Jouy, poeta romano
"El amor propio es el patrimonio de los hombres"|3,5|Gaspar Melchor de Jovellanos, escritor y político español
"El infortunio, que muchos consideran no merecer," (Primera parte)|1,5|Víctor Hugo, poeta, novelista y dramaturgo francés
"suele ser justificado por nuestra conciencia" (Conclusión)|3,6|Víctor Hugo, poeta, novelista y dramaturgo francés.
"No son burlas las que redundan en perjuicio ajeno"|2,7|Miguel de Cervantes Saavedra, escritor español
"Nadie es tan viejo que no crea poder vivir un año más"|1,5|Cicerón, escritor, político y orador romano
"Que no lo pienses aprisa, es lo que te aconsejo"|3,6|Pedro Calderón de la Barca, dramaturgo y poeta español
"Apenas si basta un siglo para formar un Estado"|2,5|Lord Byron, poeta inglés
"Libertad es el derecho de obedecer sólo a la ley," (Primera parte)|1,5|Emilio Castelar, político y escritor español
"e igualdad el derecho de obedecer a una misma ley" (Conclusión)|3,6|Emilio Castelar, político y escritor español
"Quien sube demasiado alto, cae precipitadamente"|2,7|Ludovico Ariosto, poeta italiano
"La libertad y el progreso son la finalidad del arte"|2,5|Ludwig von Beethoven, compositor y pianista alemán
"El seudónimo es el hermano menor del anónimo"|2,5|Richard Bach, escritor y piloto estadounidense
"Lo falso es siempre soso, aburridor y lánguido"|2,5|Nicolás Boileau-Despréaux, poeta y crítico francés
"Si tienes que ser perro, sé perro, pero de samurai"|3,6|Aforismo japonés
"Es imposible lograr esclavizar a un pueblo, toda" (Primera parte)|1,5|Simón Bolívar, militar y político venezolano
"vez que éste tome la firme resolución de ser libre" (Conclusión)|2,5|Simón Bolívar, militar y político venezolano
"Prefiero ver a un joven ruborizarse que palidecer"|3,5|Marco Porcio Catón, estadista, militar y literato romano
"Es mejor haber amado que nunca haber perdido"|2,6|Samuel Butler, novelista inglés
"Decir política es decir ciencia de lo mudable"|1,4|Antonio Cánovas del Castillo, político e historiador español
"El hábito es el más seguro de los despertadores"|2,6|Paul Auguez, esoterista francés
"Cuando todo va mal, no debe ser malo probar lo peor"|2,5|Francis Herbert Bradley, filósofo inglés
"El caballo, en la guerra, era más feliz que nosotros..." (Primera parte)|1,6|Louis Ferdinand Celine, escritor francés
"... pues, por lo menos, no estaba obligado a creer en ella" (Conclusión)|2,5|Louis Ferdinand Celine, escritor francés
"Cometer una injusticia es peor que sufrirla"|3,7|Aristóteles, filósofo y científico griego
"Para hacer una fortuna no se requiere ingenio"|2,5|J. de Bruix
"Vale más tener envidiosos que inspirar piedad"|1,5|William Blackston, jurista inglés
"Felicidad consiste en alcanzar lo que uno desea"|3,6|Honorato de Balzac, escritor francés
"Si muestras tu verdadera miseria, nadie te creerá"|3,6|Bertold Bretch, dramaturgo y poeta alemán
"En los parlamentos, en general, hay hombres capaces,..." (Primera parte)|1,5|Jean Pierre de Béranger, poeta francés
"... hombres incapaces y hombres capaces de todo" (Conclusión)|2,6|Jean Pierre de Béranger, poeta francés
"La gran enfermedad de la vida: el aburrimiento"|3,5|Louis Bromfield, escritor y reformador agrario estadounidense
"El valor de las palabras cambia con los tiempos"|2,6|Vicente Blasco Ibáñez, novelista español
"El pesimista quema su puente antes de llegar a él"|2,5|Gabriel Alomar, escritor, político y diplomático español
"Por pereza nos calmamos y desechamos la venganza"|3,6|Jean de La Bruyère, ensayista y moralista francés
"El miedo de los demás hace crecer la propia audacia"|3,5|Tito Livio, historiador romano
"Dios existe. No queremos ni debemos probarlo: " (Primera parte)|2,6|Giuseppe Mazzini, filósofo y político italiano
" intentarlo sería blasfemia y negarlo, locura" (Conclusión)|2,5|Giuseppe Mazzini, filósofo y político italiano
"Ningún secreto permanece oculto mucho tiempo"|3,6|Alfredo de Musset, poeta romántico francés
"Quien a sí mismo se desprecia, no logra felicidad"|4,6|Antonio Rosmini Serbati, pensador y filósofo italiano
"Un idealista es alguien que piensa con el corazón"|1,5|Archibald Philip Primrose, 1er ministro británico
"Hay muchos más accidentes de trabajo que de reposo"|2,5|Decálogo del holgazán
"Resulta mucho más cómodo dudar que examinar"|2,6|Walter Scott, novelista y poeta escocés
"El llorar sin esperanzas durante largo tiempo" (Primera parte)|1,5|Antonio Morrocchesi, actor de teatro italiano
" por un objeto, es signo de debilidad o de locura." (Conclusión)|2,5|Antonio Morrocchesi, actor de teatro italiano
"Sólo se tiran piedras al árbol cargado de frutos"|3,6|Proverbio turco
"Del éxito, el dinero o el poder nacen amigos nuevos"|2,6|Sabiduría griega
"Un jefe es un hombre que necesita de los demás"|1,5|Paul Valéry, poeta francés
"¿De qué sirve la libertad a los que no tienen pan"|3,6|Juan Pablo Marat, científico y médico francés
"Si quieres vivir en paz, escucha, calla, y observa"|1,6|Margarita de Austria, gobernadora de los países bajos
"El valor más grande del hombre es la personalidad;" (Primera parte)|2,6|Guillermo Marconi, ingeniero e inventor italiano
" no importa perderlo todo si seguimos como somos" (Conclusión)|2,5|Guillermo Marconi, ingeniero e inventor italiano
"La fuerza que sacamos del rencor es sólo debilidad"|3,6|Mme. Anne S. Swetchine, escritora rusa
"El tiempo es un río que todo arrastra consigo"|2,6|Marco Aurelio, emperador romano
"Es un mal soldado el que no aspira a ser general"|1,5|Napoleón Bonaparte, emperador de los franceses
"Los que más se lamentan son los que sufren menos"|2,6|Publio Cornelio Tácito, historiador romano
"Los fantasmas dan más miedo de lejos que de cerca"|2,5|Nicolás Maquiavelo, filósofo italiano
"A veces un beneficio engendra dos males: orgullo en" (Primera parte)|1,4|Jacinto Octavio Picón, novelista madrileño
" quien lo dispensa e ingratitud en quien lo recibe" (Conclusión)|2,6|Jacinto Octavio Picón, novelista madrileño
"El buen ejemplo predispone las almas al bien"|3,7|Poncio Dionisio Lebrun, poeta francés
"Es una locura amar, a menos que se ame con locura"|2,5|Edward Young, poeta inglés
"El mundo tiene demasiada gente de corazón frío"|1,5|Lyn Yutang, escritor chino
"El sabio piensa antes de hablar; el necio, después"|4,7|Francisco Sansovino, intelectual italiano
"Es el rango del donador el que le da valor al regalo"|2,6|Ovidio, poeta romano
"Con qué fervor se insiste en hacer un ofrecimiento" (Primera parte)|1,5|Antonio Nobre, poeta portugués
" cuando se está seguro de que no será aceptado" (Conclusión)|2,6|Antonio Nobre, poeta portugués
"Soy justo, porque eso mantiene las distancias"|2,6|Friedrich Wilhelm Nietzsche, poeta y filósofo alemán
"Uno sabe lo que debe hacer; lo difícil es hacerlo"|3,7|Norman Schwarzkopf, militar estadounidense
"La razón es el poder más legítimo y más discutido"|1,5|G. M. Valtour, escritor francés
"El que busca amigos perfectos se queda sin amigos"|2,6|Proverbio turco
"Nadie prueba la profundidad del río con ambos pies"|2,5|Gilbertus Moxeranus
"La alegría de los que sólo viven físicamente," (Primera parte)|1,6|Julio Michelet, historiador francés
"es más jovial que la de los hombres que piensan" (Conclusión)|3,5|Julio Michelet, historiador francés
"Cuando la mujer es ligera, resulta carga pesada"|2,6|Luis Taboada, periodista y escritor español
"El poder no está nunca seguro cuando es excesivo"|3,6|Cayo Cornelio Tácito, historiador romano
"La dádiva del amor es tímida y nunca dice su nombre"|1,5|Rabindranath Tagore, filósofo y poeta bengalí
"Muy difícil realizar proezas con las manos vacías"|2,5|Mika Waltari, escritor finlandés
"La fe está hecha para contemplar lo que no ves"|3,6|S. Lafrance, escultor francés
"No hay en la naturaleza un efecto sin una causa;..." (Primera parte)|1,5|Leonardo da Vinci, artista florentino
"...estudiad la causa y no os preocupéis del efecto" (Conclusión)|2,7|Leonardo da Vinci, artista florentino
"Sólo el silencio es grande, el resto es debilidad"|3,5|Alfred de Vigny, escritor francés
"El modo de no saber nada es aprenderlo todo a la vez"|2,5|George Sand, novelista francesa
"La mujer domina con súplicas, el hombre con órdenes"|1,5|John Christian Rost, poeta bucólico alemán
"Sin capacidad no es posible progreso alguno"|2,6|Pellegrino Rossi, economista y político italiano
"El futuro no existe, pero lo pinta la esperanza"|3,5|Gabriel Rossetti, pintor y poeta inglés
"Un gran escritor es un hombre que nos sorprende" (Primera parte)|1,6|Edmundo Rostand, dramaturgo francés
" diciéndonos cosas que siempre habíamos sabido" (Conclusión)|4,7|Edmundo Rostand, dramaturgo francés
"Los celos son la medianería entre el amor y el odio"|2,6|Philibert Commerson, naturalista francés
"La fama se ha de ganar, y el honor sólo se puede perder"|2,6|Noel Clarasó, escritor español
"Siempre es posible hacer lo que nunca se hizo"|1,5|Richard Cumberland, obispo protestante
"Hay que elegir: amar a las mujeres o conocerlas"|3,6|Sebastián R. N. de Chamfort, novelista francés
"Los aduladores tienen la apariencia de amigos"|4,7|George Chapman, poeta y dramaturgo inglés
"La razón no merece llamarse con este nombre sino" (Primera parte)|1,5|Arturo Graf, poeta y literato italiano
" a partir del día en que comienza a dudar de sí misma" (Conclusión)|2,6|Arturo Graf, poeta y literato italiano
"Un gran ingenio sale de la dificultad y saca a otros"|2,5|Baltasar Gracián, autor español
"Es cosa muy difícil hacer bella la felicidad"|3,6|Jean Cocteau, director de cine francés
"El que imita lo malo supera siempre al ejemplo"|1,5|Francesco Guicciardini, filósofo y político italiano
"Es preciso habituar a los niños a la obediencia"|2,5|Fénelon, obispo escritor francés
"Los grandes hombres no son grandes a todas horas"|4,7|Federico el Grande, rey de Prusia
"La censura sepulta los asuntos que desea ocultar" (Primera parte)|1,5|Federico Fellini, director y guionista de cine italiano
" y evita, indefinidamente, que se tornen en realidad" (Conclusión)|3,5|Federico Fellini, director y guionista de cine italiano
"El oprobio está en el crimen, no en el patíbulo"|2,6|Pierre Corneille, dramaturgo francés
"Se tiene por valiente al cobarde que teme huir"|3,7|Thomas Fuller, historiador y teólogo británico
"La fortuna y la audacia casi siempre van juntas"|1,5|James Fenimore Cooper, novelista estadounidense
"El prólogo es la parte más importante de un libro"|2,5|Philip Guedalla, escritor inglés
"El éxito en la vida es la suma de nuestros triunfos"|2,7|Ari Kiev, psiquiatra estadounidense
"Si pides a un hombre más de lo que puede hacer, lo hará;" (Primera parte)|1,5|Rudyard Kipling, novelista inglés
" mas, si le pides lo que puede hacer, no hará nada" (Conclusión)|2,6|Rudyard Kipling, novelista inglés
"La vida es una aventura de la que no se sale vivo"|3,5|Lucien Descaves, periodista francés
"Si quieres que te amen, no te enamores demasiado"|4,6|Mme. de Genlis, escritora francesa
"De lo que tenemos, apreciamos más lo que perdemos"|1,4|Daniel Defoe, novelista inglés
"El mejor tiempo para vivir es el de la prosperidad"|2,6|Charles François de Charleval, poeta francés
"De todo se sale airoso por el atajo de la galantería"|2,5|Baltasar Gracián, autor español
"Un político piensa en las futuras elecciones," (Primera parte)|1,5|Noel Clarasó, escritor español
" y un estadista en las próximas generaciones" (Conclusión)|2,5|Noel Clarasó, escritor español
"Cuando el orgullo grita es porque el amor calla"|3,6|Philippe Gerfaut, escritora francesa
"Los males tienen dos remedios: tiempo y silencio"|2,5|Alejandro Dumas, novelista y dramaturgo francés
"La pobreza no es defecto, pero sí un inconveniente"|1,6|John Florio, traductor inglés
"El negocio que no agrada está destinado a fracasar"|3,6|Henry Ford, industrial estadounidense
"Toda dificultad se vence con el rudo trabajo"|4,7|Henry George, economista estadounidense
"La mujer puede ser preservada sólo por el amor;..." (Primera parte)|1,5|Robert de Flers, autor dramático francés
" no por el que inspira, sino por el que ella siente" (Conclusión)|2,6|Robert de Flers, autor dramático francés
"El que no cayó no sabe cómo es posible levantarse"|2,5|Alejandro Kuprin, escritor ruso
"Por la calle de 'después' se llega a la plaza de 'nunca'"|3,7|Padre Luis Coloma, novelista español
"Disfruta la vida sin compararla con la de los demás"|1,5|Nicolás Condorcet, filósofo y político francés
"El valor no se olvida, como tampoco se aprende"|2,6|Johann Goethe, escritor y científico alemán
"De un juez ignorante, es la toga lo que se saluda"|2,5|Jean de La Fontaine, escritor francés
"Todas las pasiones nos obligan a cometer faltas,..." (Primera parte)|1,5|Francisco de La Rochefoucauld, autor y moralista francés
"...pero el amor nos hace cometer las más ridículas" (Conclusión)|2,6|Francisco de La Rochefoucauld, autor y moralista francés
"Compra solamente lo necesario, no lo conveniente"|3,6|Séneca, filósofo y escritor latino
"El vulgo es indolente, y su audacia sólo palabrería"|2,5|Publio Cornelio Tácito, historiador romano
"No ahogaréis la razón porque gritéis unidos"|1,6|Rabindranath Tagore, filósofo y poeta bengalí
"La pobreza hace ladrones y el amor hace poetas"|3,7|Proverbio chino
"El oro ha matado más almas que el hierro cuerpos"|2,5|Walter Scott, novelista y poeta escocés
"Nadie cree en mi palabra. Tengo el aire demasiado" (Primera parte)|1,5|Jean Paul Sartre, filósofo y novelista francés
" inteligente para que piensen que la voy a cumplir" (Conclusión)|2,6|Jean Paul Sartre, filósofo y novelista francés
"Todos se olvidan de uno; todos, menos los acreedores"|3,6|Moritz Gottlieb Saphir, escritor austríaco
"Nuestra fortuna es la desgracia de los otros"|2,7|Étienne Rey, artista plástico francés
"El ocio hace siempre inconstante el espíritu"|1,4|Marco Anneo Lucano, poeta romano
"El talento verdadero siempre emerge; si el medio le..." (Primera parte)|1,5|Amado Nervo, poeta mexicano
"...es hostil, le vence; si es deficiente, crea uno mejor" (Conclusión)|2,6|Amado Nervo, poeta mexicano
"La felicidad en el amor no es un estado normal"|2,6|Marcel Proust, escritor francés
"Cincuenta ovejas sin pastor, no forman rebaño"|2,6|Proverbio ruso
"El paisaje sólo es de quienes saben apreciarlo"|1,6|Upton Sinclair, escritor estadounidense
"Para los desdichados ¡qué lentas pasan las horas"|3,6|Bernardo José Saurin, autor dramático francés
"El descanso de la noche abre nuevas perspectivas"|2,6|Doris Louise McCroskey
"La felicidad y la desgracia acuden habitualmente" (Primera parte)|1,5|Francisco de La Rochefoucauld, autor y moralista francés
" a los seres que ya son felices o desgraciados" (Conclusión)|2,6|Francisco de La Rochefoucauld, autor y moralista francés
"El pro y el contra se encuentran en cada noción"|3,5|Stendhal, novelista y ensayista francés
"La costumbre es más poderosa que la naturaleza"|2,6|Quinto Curcio Rufo, historiador romano
"Los oídos toleran una injuria mejor que los ojos"|1,5|Charles Swain, poeta inglés
"Muy amable debe ser la vida cuando todos la desean"|3,7|Esteban Mallarmé, poeta parisino
"Facilitar una buena acción es lo mismo que hacerla"|3,6|Mahoma, profeta fundador del Islam
"No te hagas demasiado amigo de nadie; tendrás..." (Primera parte)|1,6|Marco Valerio Marcial, poeta hispano-romano
"...menos alegrías, pero también menos disgustos" (Conclusión)|3,5|Marco Valerio Marcial, poeta hispano-romano
"Dadme un punto de apoyo, y llegaré a ser ministro"|2,6|Noel Clarasó, escritor español
"La filosofía no contribuye a nuestra felicidad"|2,6|Oliver Goldsmith, escritor y médico irlandés
"Más vale haber sufrido bancarrota que no ser nada"|1,6|Sebastián R. N. de Chamfort, moralista francés
"El dominio recae por derecho en aquel que ama menos"|2,5|Alfred D´Houdetot, escritor francés
"Si te pasa algo malo, deberías buscar consejo"|3,6|James Lincoln Collier, escritor y músico estadounidense
"La sumisión a un hombre débil es disciplina. La..." (Primera parte)|1,5|Gilbert Keith Chesterton, escritor inglés
"...sumisión a un hombre fuerte es sólo servilismo" (Conclusión)|2,6|Gilbert Keith Chesterton, escritor inglés
"Cuida los centavos, que los pesos se cuidan solos"|3,6|Lord Chesterfield, estadista y escritor inglés
"El sentir es libre; no se puede ni se debe violentar"|2,6|Baltasar Gracián, autor de obras didácticas español
"La edad en que uno se decide a ser joven poco importa"|1,5|Henri Duvernois, músico de opera francés
"Ten cuidado con el hombre que nada ambiciona"|2,7|F. Crane, escritor británico
"La mujer tiene siempre una segunda intención"|4,7|Philippe N. Destuches, intelectual francés
"La libertad y la razón son prendas de gran valía..." (Primera parte)|1,6|Viejas Coplas
"...pero nadie lo entiende hasta que las ve perdidas" (Conclusión)|2,5|Viejas coplas
"Al que duerme junto al río se lo lleva la corriente"|3,5|Dicho de uso popular
"La fama es un manjar que pasa de largo en una bandeja"|3,6|Emily Dickinson, poetiza estadounidense
"Las leyes son una mezcla hábil de costumbres"|1,5|Pedro Kropotkin, geógrafo y naturalista ruso
"La altivez es útil; todo hombre debe ser altivo"|2,5|Fénelon, obispo escritor francés
"Mal consuelo es tener compañeros de desgracia"|2,5|Benito J. Feijóo, crítico y literato español
"Feliz aquel que en las cosas de este mundo no se ve..." (Primera parte)|1,5|Abenazham de Córdoba, filósofo e historiador español
"...obligado a poner a prueba la lealtad de sus amigos" (Conclusión)|2,6|Abenazham de Córdoba, filósofo e historiador español
"El que se propone vencer o morir, rara vez es vencido"|3,6|Pierre Corneille, dramaturgo francés
"Es menester saber soportar las injusticias"|2,7|Augusto Detoeuf, industrial y ensayista francés
"Nadie confíe en los halagos de la prosperidad"|1,5|Fray Antonio de Guevara, escritor y eclesiástico español
"La clave del éxito en la vida no depende del azar"|2,6|Ari Kiev, psiquiatra estadounidense
"A veces conviene cerrar un ojo, pero nunca los dos"|3,6|Arturo Graf, poeta y literato italiano
"Entre el gobierno que hace el mal y el pueblo que lo..." (Primera parte)|1,6|Víctor Hugo, escritor francés
"...consiente, hay una cierta solidaridad vergonzosa" (Conclusión)|2,5|Víctor Hugo, escritor francés
"Lo más trabajoso de la vida es empezar a vivir"|3,6|Narhaniel Howe, clérigo norteamericano
"Y sepan que ningún vicio acaba donde comienza"|3,6|José Hernández, poeta argentino
"En materia de amor todo es verdad y todo es falso"|1,6|Sebastián R. N. de Chamfort, novelista francés
"Si posees riquezas pártelas con el desgraciado"|3,5|Focílides de Mileto, poeta griego
"El trabajo hace más que darnos de vivir, nos da vida"|3,7|Henry Ford, industrial estadounidense
"A juzgar por lo que dicen los epitafios, tendríamos..." (Primera parte)|1,3|Noel Clarasó, escritor español
"...que creer que jamás ha muerto una mala persona" (Conclusión)|1,6|Noel Clarasó, escritor español
"La muerte y el juego nivelan todos los rangos"|2,6|Samuel Foote, actor y director de teatro inglés
"Las buenas palabras valen mucho y cuestan poco"|3,6|George Herbert, egiptólogo británico
"Sólo los cobardes son valientes con sus mujeres"|1,5|José Hernández, poeta argentino
"Días hay en que no aprovecha levantarse de la cama"|2,6|Don Herold, ilustrador y caricaturista estadounidense
"De méritos propios, los hombres modestos son mudos"|2,5|George Colman, dramaturgo inglés
"Los ateos son hombres que no tienen, respecto..." (Primera parte)|1,5|Cleóbulo de Lindos, 1 de los 7 sabios de Grecia
"...de lo verdadero, más criterio que los sentidos" (Conclusión)|2,5|Cleóbulo de Lindos, 1 de los 7 sabios de Grecia
"Nada verdaderamente grande se obtiene gratis"|4,7|Soren Kierkegaard, filósofo y teólogo danés
"El medio de conservar un amigo es no deberle nada"|2,5|Charles Paul de Kock, escritor francés
"La costumbre es la gran guía de la vida humana"|2,6|David Hume, filósofo, historiador y economista inglés
"Acuérdate que te debes conservar con espíritu..." (Primera parte)|1,6|Horacio, poeta lírico y satírico romano
"...igualmente tranquilo en los negocios arduos" (Conclusión)|2,5|Horacio, poeta lírico y satírico romano
"No hacer nunca nada es el camino para no ser nadie"|3,6|Nathaniel Howe, clérigo norteamericano
"Hombres buenos y malos son menos de lo que parecen"|2,6|Samuel Taylor Coleridge, poeta, crítico y filósofo inglés
"Los placeres de la imaginación son también reales"|1,5|Etienne Condillac, filósofo francés
"La palabra es el vehículo de la inteligencia"|2,5|Benjamín Constant, filósofo, escritor y político francés
"Siempre se está presto, cuando uno es valeroso"|3,6|Pierre Corneille, dramaturgo francés
"La felicidad no depende de lo que nos rodea, sino..." (Primera parte)|1,5|F. Crane, escritor británico
"...de nosotros mismos, verdad absoluta poco creída" (Conclusión)|2,5|F. Crane, escritor británico
"Lo que más irrita al orgulloso es el orgullo ajeno"|3,6|William Cowper, poeta inglés
"Los hombres condenan lo que no son capaces de hacer"|2,7|Cristina, reina de Suecia
"La preocupación nos despoja de las energías"|1,6|Archibald J. Cronin, novelista escocés
"La belleza intelectual no está en saber mucho"|2,5|Ángel Ganivet, escritor granadino
"La mujer que amamos es siempre incomprensible"|3,6|Jacques Chardonne, escritor francés
"La gente, por lo general soporta mucho mejor que se..." (Primera parte)|1,6|Lord Chesterfield, estadista y escritor inglés
